"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"The Dawning Archaic","","M","9399","1.89","4037","1.88","21290","85.3%","52.2%","3408","47.4%","6878","56.9%","10286","53.8%","10573","49.9%","3.8pp"
"Rancorous Archaic","","C","355652","7.38","47133","10.60","83639","28.3%","51.3%","13843","48.8%","25697","56.2%","39540","53.6%","43225","49.0%","4.6pp"
"Sundering Archaic","","U","108177","4.45","29324","5.45","141632","75.2%","55.6%","23274","53.7%","44353","61.6%","67627","58.8%","70850","51.9%","6.9pp"
"Together as One","","R","19455","2.00","13552","1.95","78862","87.6%","58.1%","13338","61.5%","23934","67.9%","37272","65.6%","38407","49.6%","16.0pp"
"Transcendent Archaic","","U","126871","5.32","24656","7.08","92298","59.4%","53.7%","15174","52.0%","28506","59.6%","43680","57.0%","47077","50.1%","6.8pp"
"Ajani's Response","W","C","256498","4.57","54803","5.97","296423","83.3%","56.6%","50275","55.2%","81903","59.0%","132178","57.6%","161576","55.7%","1.8pp"
"Antiquities on the Loose","W","R","19268","1.92","12091","1.91","73686","90.7%","59.4%","13177","65.2%","19726","63.5%","32903","64.2%","40222","55.2%","9.0pp"
"Ascendant Dustspeaker","W","C","323715","6.22","48705","8.76","177549","56.4%","55.9%","29091","53.5%","48550","56.4%","77641","55.3%","99858","56.2%","-0.9pp"
"Daydream","W","U","137195","6.40","15950","9.53","22345","22.1%","51.1%","3734","47.7%","5613","49.6%","9347","48.8%","12942","52.7%","-3.9pp"
"Dig Site Inventory","W","C","299403","5.64","47737","7.75","209101","67.8%","55.8%","35087","54.7%","50911","55.8%","85998","55.4%","122677","56.2%","-0.8pp"
"Eager Glyphmage","W","C","322623","6.25","52105","8.60","198147","58.5%","56.6%","33576","55.7%","51687","56.1%","85263","56.0%","112327","57.1%","-1.1pp"
"Elite Interceptor","W","C","227978","4.17","66051","4.87","388599","89.2%","58.3%","71219","60.8%","100962","58.2%","172181","59.2%","215067","57.5%","1.8pp"
"Emeritus of Truce","W","M","9189","1.84","4992","1.84","28230","87.4%","56.6%","4983","59.2%","7568","58.0%","12551","58.5%","15567","55.1%","3.4pp"
"Ennis, Debate Moderator","W","U","120571","5.44","16070","7.71","49563","48.7%","52.8%","8784","48.2%","12496","51.2%","21280","50.0%","28170","54.9%","-5.0pp"
"Erode","W","R","26741","2.54","8641","2.80","46872","85.2%","55.3%","8069","52.9%","12718","58.2%","20787","56.2%","25678","54.6%","1.6pp"
"Graduation Day","W","U","117795","5.57","14398","8.02","37540","41.2%","52.7%","6602","52.2%","8956","50.1%","15558","51.0%","21890","53.9%","-2.9pp"
"Group Project","W","U","102568","4.40","24627","5.41","131546","82.0%","57.1%","23617","57.7%","33127","56.0%","56744","56.7%","74688","57.3%","-0.6pp"
"Harsh Annotation","W","U","129260","5.99","12325","9.45","20135","25.6%","51.2%","3357","47.7%","5079","51.6%","8436","50.0%","11579","51.9%","-1.9pp"
"Honorbound Page","W","C","330841","6.53","42615","9.44","112527","40.9%","54.6%","19044","51.4%","28449","54.2%","47493","53.1%","64802","55.6%","-2.5pp"
"Informed Inkwright","W","R","17830","1.81","10897","1.81","66163","91.7%","58.1%","12069","63.2%","17542","60.3%","29611","61.5%","36220","55.3%","6.2pp"
"Inkshape Demonstrator","W","U","102717","4.45","20904","5.68","106549","78.5%","56.5%","18064","56.8%","27938","56.3%","46002","56.5%","60299","56.5%","0.1pp"
"Interjection","W","C","346716","7.22","45732","10.29","85945","29.1%","55.8%","14216","54.4%","21630","56.4%","35846","55.6%","49843","55.9%","-0.3pp"
"Joined Researchers","W","R","46630","4.10","9449","5.27","44914","73.9%","55.8%","8204","55.7%","11216","54.3%","19420","54.9%","25450","56.4%","-1.5pp"
"Owlin Historian","W","C","319901","6.16","48710","8.60","193599","61.6%","55.9%","33637","55.3%","51284","55.4%","84921","55.4%","108765","56.4%","-1.0pp"
